ARTNO,popularity,Truck,Collect,Correlations
521948.0,1.0,1.0,0.0,"{'40399998.0': 1.0, '90124534.0': 0.9999, '80429408.0': 1.0, '50456554.0': 1.0, '50219893.0': 1.0, '60381898.0': 1.0, '40442195.0': 1.0, '60454026.0': 1.0, '30217135.0': 1.0, '70420936.0': 1.0, '10381909.0': 1.0, '30217159.0': 1.0, '50278726.0': 0.9999, '50486650.0': 1.0, '50498889.0': 1.0, '20219936.0': 1.0, '50359195.0': 1.0, '60217228.0': 1.0, '359206.0': 1.0}"
527158.0,1.0,0.0,1.0,{}
537652.0,1.0,0.0,1.0,{}
542998.0,1.0,0.0,1.0,"{'70532062.0': 1.0, '20508408.0': 1.0, '177225.0': 1.0, '40448036.0': 1.0, '90538001.0': 1.0, '90279719.0': 1.0, '70466811.0': 1.0, '20312492.0': 1.0, '20543001.0': 1.0, '20448834.0': 1.0, '40508407.0': 1.0, '40323654.0': 1.0, '30213552.0': 1.0, '50512649.0': 1.0, '70213545.0': 1.0, '50213546.0': 1.0, '90213549.0': 1.0, '40508884.0': 1.0, '20132453.0': 1.0}"
547038.0,1.0,0.0,1.0,"{'60518108.0': 1.0, '20468110.0': 1.0}"
549546.0,1.0,0.0,1.0,"{'488425.0': 1.0, '20518474.0': 1.0, '30514791.0': 1.0, '20468110.0': 1.0, '50353612.0': 1.0, '90538001.0': 1.0, '30546966.0': 1.0, '50258323.0': 1.0, '30351143.0': 1.0}"
553232.0,1.0,0.0,1.0,"{'70277957.0': 0.9996, '70512648.0': 1.0, '30553235.0': 1.0, '70238541.0': 0.9999}"
4375085.0,1.0,1.0,0.0,"{'30312236.0': 1.0, '90205484.0': 1.0, '70213569.0': 1.0, '50205495.0': 1.0, '80208261.0': 1.0, '10311539.0': 1.0, '285036.0': 1.0, '20204652.0': 1.0, '40205599.0': 0.9999, '20359229.0': 1.0, '10205614.0': 1.0, '30238859.0': 1.0, '30205496.0': 1.0, '10338421.0': 1.0, '70285028.0': 1.0, '205662.0': 1.0, '212554.0': 1.0, '60285024.0': 1.0, '60205485.0': 1.0, '80398058.0': 1.0, '80524882.0': 0.9999, '10205633.0': 1.0, '50238858.0': 1.0, '30205613.0': 1.0, '40234436.0': 1.0, '20297279.0': 1.0, '30261307.0': 1.0, '80213432.0': 1.0, '80519946.0': 1.0, '50285034.0': 1.0, '40204651.0': 1.0, '205493.0': 1.0, '20285040.0': 1.0, '205501.0': 1.0, '10205483.0': 1.0, '10301960.0': 1.0, '70205480.0': 1.0, '60335199.0': 1.0, '90205498.0': 1.0, '90285032.0': 1.0, '80205535.0': 1.0, '30212562.0': 1.0}"
10056770.0,2.0,0.0,1.0,"{'50395382.0': 4.0, '20503236.0': 1.0, '90542668.0': 1.0, '70534645.0': 1.0, '10477049.0': 1.0, '90523014.0': 1.0, '100467.0': 1.0, '20504194.0': 1.0, '30522381.0': 1.0, '473693.0': 1.0, '30524573.0': 1.0, '60534288.0': 1.0, '17228340.0': 1.0, '40504193.0': 1.0, '30432502.0': 1.0, '50342237.0': 0.9999, '50534632.0': 1.0, '60534641.0': 1.0, '10482036.0': 1.0, '40534562.0': 1.0}"
10178601.0,1.0,1.0,0.0,"{'30263245.0': 1.0008, '214505.0': 0.9994, '40201723.0': 0.9999, '50357002.0': 1.0, '90434961.0': 1.0, '90256893.0': 0.9996, '80331930.0': 1.0002, '10257306.0': 1.0, '20201724.0': 1.0, '70277981.0': 1.0, '30256891.0': 1.001}"
10203610.0,2.0,1.0,0.0,"{'50214560.0': 1.0, '20400016.0': 1.0, '50404032.0': 0.9999, '30263245.0': 1.0008, '30256891.0': 1.001, '30404028.0': 0.9999, '70246386.0': 1.0, '90529087.0': 1.0, '30214504.0': 1.0003, '338412.0': 1.0, '20320312.0': 1.0, '60518472.0': 1.0, '70238541.0': 0.9999, '70404026.0': 1.0, '257298.0': 1.0, '70277957.0': 0.9996, '90246352.0': 0.9999, '60344735.0': 1.0, '20246708.0': 0.9999, '10446883.0': 0.9999, '70257638.0': 1.0}"
10205421.0,1.0,1.0,0.0,"{'80524882.0': 0.9999, '40205599.0': 0.9999, '40327505.0': 1.0, '60212565.0': 1.0, '50357002.0': 1.0, '50205612.0': 1.0}"
10205483.0,1.0,1.0,0.0,"{'90205484.0': 1.0, '70213569.0': 1.0, '30212562.0': 1.0, '30261307.0': 1.0, '80519946.0': 1.0, '50285034.0': 1.0, '40204651.0': 1.0, '4375085.0': 1.0, '205493.0': 1.0, '20285040.0': 1.0, '205501.0': 1.0, '10301960.0': 1.0, '70205480.0': 1.0, '60335199.0': 1.0, '90205498.0': 1.0, '90285032.0': 1.0, '80205535.0': 1.0, '80213432.0': 1.0, '50205495.0': 1.0, '212554.0': 1.0, '205662.0': 1.0, '70285028.0': 1.0, '10338421.0': 1.0, '30205496.0': 1.0, '30238859.0': 1.0, '10205614.0': 1.0, '20359229.0': 1.0, '40205599.0': 0.9999, '20204652.0': 1.0, '30312236.0': 1.0, '285036.0': 1.0, '10311539.0': 1.0, '80208261.0': 1.0, '60285024.0': 1.0, '20297279.0': 1.0, '40234436.0': 1.0, '30205613.0': 1.0, '60205485.0': 1.0, '80398058.0': 1.0, '80524882.0': 0.9999, '10205633.0': 1.0, '50238858.0': 1.0}"
10205614.0,2.0,0.5,0.0,"{'30261307.0': 1.0, '50285034.0': 1.0, '40204651.0': 1.0, '205493.0': 1.0, '4375085.0': 1.0, '20285040.0': 1.0, '205501.0': 1.0, '10205483.0': 1.0, '10301960.0': 1.0, '70205480.0': 1.0, '60335199.0': 1.0, '90205498.0': 1.0, '90285032.0': 1.0, '80205535.0': 1.0, '30212562.0': 1.0, '80213432.0': 1.0, '212554.0': 1.0, '205662.0': 1.0, '70285028.0': 1.0, '10338421.0': 1.0, '30205496.0': 1.0, '30238859.0': 1.0, '20359229.0': 1.0, '40205599.0': 0.9999, '20204652.0': 1.0, '30312236.0': 1.0, '285036.0': 1.0, '10311539.0': 1.0, '80519946.0': 1.0, '60285024.0': 1.0, '20297279.0': 1.0, '60205485.0': 1.0, '80398058.0': 1.0, '80524882.0': 0.9999, '10205633.0': 1.0, '50238858.0': 1.0, '30205613.0': 1.0, '40234436.0': 1.0, '80208261.0': 1.0, '50205495.0': 1.0, '70213569.0': 1.0, '90205484.0': 1.0}"
10205633.0,1.0,1.0,0.0,"{'10338421.0': 1.0, '30205496.0': 1.0, '30238859.0': 1.0, '10205614.0': 1.0, '20359229.0': 1.0, '40205599.0': 0.9999, '20204652.0': 1.0, '30312236.0': 1.0, '285036.0': 1.0, '10311539.0': 1.0, '80208261.0': 1.0, '50205495.0': 1.0, '70213569.0': 1.0, '90205484.0': 1.0, '70285028.0': 1.0, '205662.0': 1.0, '212554.0': 1.0, '80213432.0': 1.0, '30261307.0': 1.0, '60205485.0': 1.0, '80398058.0': 1.0, '80524882.0': 0.9999, '50238858.0': 1.0, '30205613.0': 1.0, '40234436.0': 1.0, '20297279.0': 1.0, '60285024.0': 1.0, '80519946.0': 1.0, '50285034.0': 1.0, '40204651.0': 1.0, '4375085.0': 1.0, '205493.0': 1.0, '20285040.0': 1.0, '205501.0': 1.0, '10205483.0': 1.0, '10301960.0': 1.0, '70205480.0': 1.0, '60335199.0': 1.0, '90205498.0': 1.0, '90285032.0': 1.0, '80205535.0': 1.0, '30212562.0': 1.0}"
10211276.0,2.0,1.0,0.0,"{'50404032.0': 4.0002, '30256891.0': 3.9988, '30404028.0': 4.0002, '60442383.0': 1.0002, '70214559.0': 0.9996, '30246388.0': 1.0, '10277984.0': 0.9999, '421185.0': 1.0, '20214566.0': 1.0, '40458191.0': 1.0, '90256893.0': 0.9996, '70277957.0': 0.9996, '214505.0': 0.9994, '90246352.0': 0.9999, '20246708.0': 0.9999, '20201724.0': 1.0, '40201723.0': 0.9999, '70246348.0': 0.9999, '20246360.0': 0.9999, '70404026.0': 1.0, '50334303.0': 1.0, '70257638.0': 1.0, '30277959.0': 1.0008, '70246386.0': 1.0, '50246306.0': 1.0, '70277981.0': 1.0, '60257648.0': 1.0, '50404027.0': 1.0, '80458189.0': 1.0, '10246308.0': 1.0}"
10242739.0,1.0,0.0,1.0,{}
10244743.0,2.0,1.0,0.0,"{'50275558.0': 1.0, '90294512.0': 1.0, '50293604.0': 1.0, '30291658.0': 1.0, '60293566.0': 0.9999, '20485572.0': 1.0, '20245959.0': 1.0, '50263838.0': 1.0, '431151.0': 1.0, '40393661.0': 1.0, '295530.0': 1.0, '80215332.0': 1.0, '40295528.0': 0.9999, '80261258.0': 1.0, '30472927.0': 1.0, '40294982.0': 1.0, '30341111.0': 1.0, '10423886.0': 1.0, '40263848.0': 1.0, '275674.0': 1.0}"
10246308.0,10.0,0.6,0.0,"{'30277959.0': 35.9964, '90256893.0': 25.002, '30263245.0': 15.9984, '10257306.0': 16.0, '70214559.0': 9.0, '30256891.0': 9.0012, '70277957.0': 9.002699999999999, '214505.0': 9.0003, '70246683.0': 4.0, '40256895.0': 3.9996, '30214504.0': 3.9998, '60442383.0': 3.9996, '60246396.0': 4.0002, '50214560.0': 4.0, '50330606.0': 4.0, '70214564.0': 4.0, '90246352.0': 3.9996, '10357004.0': 4.0, '80410055.0': 4.0, '80214568.0': 3.9996, '10486732.0': 1.0, '20257315.0': 1.0, '60331059.0': 1.0, '20214566.0': 1.0, '70404026.0': 1.0, '30514036.0': 1.0, '10385926.0': 1.0, '90282180.0': 1.0, '70256931.0': 0.9999, '10211276.0': 1.0, '30072255.0': 1.0, '10446883.0': 0.9999, '20246708.0': 0.9999, '40480856.0': 1.0, '60529084.0': 1.0, '514033.0': 1.0, '40458191.0': 1.0, '80331063.0': 1.0, '30388759.0': 1.0, '20246360.0': 0.9999, '10331194.0': 0.9999, '70330945.0': 0.9999, '60331200.0': 1.0, '70346932.0': 1.0, '10378445.0': 1.0, '50356187.0': 1.0, '50334303.0': 1.0, '90190524.0': 1.0, '60505511.0': 0.9999, '246417.0': 1.0, '60211274.0': 1.0, '80331930.0': 1.0002, '20331198.0': 1.0, '70514039.0': 1.0, '10368489.0': 0.9999, '10458183.0': 1.0, '70246386.0': 1.0, '30404028.0': 0.9999, '30382347.0': 1.0, '70331186.0': 1.0, '50404032.0': 0.9999, '330982.0': 1.0, '30246722.0': 0.9999, '20423602.0': 1.0, '421185.0': 1.0, '40497828.0': 1.0, '40331164.0': 1.0, '228705.0': 1.0, '20334314.0': 1.0, '50497818.0': 1.0, '50378410.0': 1.0, '10330948.0': 1.0, '80230224.0': 1.0, '90277961.0': 1.0003, '20524677.0': 1.0, '70257638.0': 1.0, '307552.0': 1.0, '10408683.0': 1.0}"
10257306.0,8.0,0.75,0.0,"{'30263245.0': 63.9936, '90256893.0': 15.9984, '40256895.0': 15.998399999999998, '30277959.0': 15.9984, '214505.0': 15.998, '10246308.0': 16.0, '30256891.0': 9.0012, '80214568.0': 3.9996, '90277961.0': 3.9998, '70214559.0': 4.0008, '80331930.0': 3.9996, '30214504.0': 3.9998, '70214564.0': 4.0, '60246396.0': 4.0002, '50357002.0': 4.0, '70277981.0': 4.0, '20257315.0': 4.0, '10357004.0': 4.0, '20201724.0': 4.0, '60211274.0': 1.0, '90434961.0': 1.0, '60505511.0': 0.9999, '50246306.0': 1.0, '60331200.0': 1.0, '70346932.0': 1.0, '40249541.0': 1.0, '50356187.0': 1.0, '90201725.0': 1.0, '90190524.0': 1.0, '246417.0': 1.0, '40497828.0': 1.0, '414830.0': 1.0, '60442383.0': 1.0002, '70330945.0': 0.9999, '20331198.0': 1.0, '70514039.0': 1.0, '10368489.0': 0.9999, '10458183.0': 1.0, '30278727.0': 1.0, '30382347.0': 1.0, '70331186.0': 1.0, '70246683.0': 1.0, '330982.0': 1.0, '30246722.0': 0.9999, '20423602.0': 1.0, '40331164.0': 1.0, '228705.0': 1.0, '20334314.0': 1.0, '50497818.0': 1.0, '10330948.0': 1.0, '50277977.0': 0.9999, '80410055.0': 1.0, '20524677.0': 1.0, '10178601.0': 1.0, '307552.0': 1.0, '20467629.0': 1.0, '40301124.0': 1.0, '70277957.0': 0.9996, '20214571.0': 1.0, '10331194.0': 0.9999, '80435188.0': 1.0, '80331063.0': 1.0, '514033.0': 1.0, '40201723.0': 0.9999, '10486732.0': 1.0, '30460811.0': 1.0, '60331059.0': 1.0, '20214566.0': 1.0, '30514036.0': 1.0, '392461.0': 1.0, '10385926.0': 1.0, '70256931.0': 0.9999, '60261103.0': 1.0, '20207410.0': 1.0002, '50330606.0': 1.0, '50214560.0': 1.0, '90124534.0': 0.9999, '90246328.0': 1.0, '10446883.0': 0.9999, '40480856.0': 1.0, '60529084.0': 1.0}"
10263232.0,1.0,0.0,0.0,"{'40257296.0': 1.0, '90509145.0': 1.0, '20510939.0': 1.0, '10509125.0': 1.0, '30214504.0': 1.0003, '60509142.0': 0.9999, '80256940.0': 1.0, '70509132.0': 1.0}"
10264302.0,1.0,1.0,0.0,"{'50522375.0': 1.0, '40527670.0': 1.0, '80460823.0': 1.0, '60466246.0': 1.0, '324518.0': 1.0, '20449517.0': 1.0, '490522.0': 1.0, '20538764.0': 1.0, '20514070.0': 1.0, '60300374.0': 1.0}"
10269696.0,1.0,1.0,0.0,{}
10270478.0,1.0,0.0,1.0,"{'40458600.0': 1.0, '20476346.0': 0.9999, '90207402.0': 1.0, '80461380.0': 1.0, '70392844.0': 1.0, '461379.0': 0.9999, '343003.0': 1.0, '80435942.0': 1.0}"
10277984.0,3.0,0.6666666666666666,0.0,"{'20201724.0': 4.0, '40201723.0': 4.0002, '70246348.0': 4.0002, '70277981.0': 4.0, '60257648.0': 1.0, '50404027.0': 1.0, '80458189.0': 1.0, '60473015.0': 1.0, '40318978.0': 1.0, '30246388.0': 1.0, '80331930.0': 1.0002, '214505.0': 0.9994, '50404032.0': 0.9999, '70290360.0': 1.0, '80256940.0': 1.0, '50246306.0': 1.0, '10211276.0': 1.0, '30404028.0': 0.9999, '30256891.0': 1.001}"
10293564.0,1.0,0.0,1.0,"{'50293604.0': 1.0, '80214568.0': 1.0002, '30277959.0': 1.0008, '30281739.0': 1.0}"
10301125.0,1.0,0.0,0.0,"{'30263245.0': 1.0008, '10442385.0': 1.0, '30277959.0': 1.0008, '80214568.0': 1.0002, '90277961.0': 1.0003, '40256895.0': 0.9999, '30214504.0': 1.0003, '20214571.0': 1.0, '20257315.0': 1.0}"
10301960.0,1.0,1.0,0.0,"{'60205485.0': 1.0, '285036.0': 1.0, '10311539.0': 1.0, '80208261.0': 1.0, '50205495.0': 1.0, '70213569.0': 1.0, '90205484.0': 1.0, '20204652.0': 1.0, '30312236.0': 1.0, '40205599.0': 0.9999, '80398058.0': 1.0, '205501.0': 1.0, '80524882.0': 0.9999, '10205633.0': 1.0, '50238858.0': 1.0, '30205613.0': 1.0, '40234436.0': 1.0, '20297279.0': 1.0, '60285024.0': 1.0, '30261307.0': 1.0, '80519946.0': 1.0, '50285034.0': 1.0, '40204651.0': 1.0, '4375085.0': 1.0, '205493.0': 1.0, '20285040.0': 1.0, '10205483.0': 1.0, '20359229.0': 1.0, '70205480.0': 1.0, '60335199.0': 1.0, '90205498.0': 1.0, '90285032.0': 1.0, '80205535.0': 1.0, '30212562.0': 1.0, '80213432.0': 1.0, '212554.0': 1.0, '205662.0': 1.0, '70285028.0': 1.0, '10338421.0': 1.0, '30205496.0': 1.0, '30238859.0': 1.0, '10205614.0': 1.0}"
10304355.0,1.0,0.0,0.0,{'40180805.0': 1.0}
10308198.0,1.0,0.0,1.0,"{'60403602.0': 1.0, '428549.0': 1.0002, '60474425.0': 1.0, '10429973.0': 1.0, '30238543.0': 1.0, '80214549.0': 0.9999}"
10311308.0,2.0,0.0,1.0,"{'20200456.0': 1.0, '80480393.0': 1.0, '10385950.0': 1.0, '30179435.0': 1.0}"
10311539.0,1.0,1.0,0.0,"{'205501.0': 1.0, '90285032.0': 1.0, '90205498.0': 1.0, '60335199.0': 1.0, '70205480.0': 1.0, '10301960.0': 1.0, '10205483.0': 1.0, '20285040.0': 1.0, '205493.0': 1.0, '4375085.0': 1.0, '40204651.0': 1.0, '50285034.0': 1.0, '80519946.0': 1.0, '30261307.0': 1.0, '80205535.0': 1.0, '30212562.0': 1.0, '80213432.0': 1.0, '212554.0': 1.0, '205662.0': 1.0, '70285028.0': 1.0, '10338421.0': 1.0, '30205496.0': 1.0, '30238859.0': 1.0, '10205614.0': 1.0, '20359229.0': 1.0, '40205599.0': 0.9999, '20204652.0': 1.0, '30312236.0': 1.0, '285036.0': 1.0, '80208261.0': 1.0, '50205495.0': 1.0, '60285024.0': 1.0, '20297279.0': 1.0, '40234436.0': 1.0, '30205613.0': 1.0, '60205485.0': 1.0, '80398058.0': 1.0, '80524882.0': 0.9999, '10205633.0': 1.0, '50238858.0': 1.0, '70213569.0': 1.0, '90205484.0': 1.0}"
10330948.0,2.0,0.5,0.0,"{'20331198.0': 4.0, '70330945.0': 4.0002, '40331164.0': 4.0, '330982.0': 4.0, '60331059.0': 1.0, '331161.0': 1.0, '80331063.0': 1.0, '40452575.0': 1.0, '20334314.0': 1.0, '50497818.0': 1.0, '10331194.0': 0.9999, '30330947.0': 1.0, '30514036.0': 1.0, '10246308.0': 1.0, '10330953.0': 1.0, '10257306.0': 1.0, '10331165.0': 1.0, '10385926.0': 1.0, '40497828.0': 1.0, '70514039.0': 1.0, '60505511.0': 0.9999, '60331200.0': 1.0, '20524677.0': 1.0, '60330984.0': 1.0, '514033.0': 1.0, '30263245.0': 1.0008, '307552.0': 1.0, '70331186.0': 1.0}"
10330953.0,1.0,0.0,0.0,"{'330982.0': 1.0, '40452575.0': 1.0, '60330984.0': 1.0, '20331198.0': 1.0, '10331165.0': 1.0, '40331164.0': 1.0, '30330947.0': 1.0, '331161.0': 1.0, '10330948.0': 1.0, '70330945.0': 0.9999}"
10330972.0,1.0,0.0,1.0,"{'40497828.0': 1.0, '40446122.0': 1.0, '60505511.0': 0.9999, '90382882.0': 1.0, '40436774.0': 1.0, '50330951.0': 1.0, '20434163.0': 1.0, '20331198.0': 1.0, '50472827.0': 1.0, '466598.0': 1.0, '90331166.0': 1.0, '70434113.0': 1.0}"
10331165.0,1.0,0.0,0.0,"{'60330984.0': 1.0, '40331164.0': 1.0, '10330953.0': 1.0, '30330947.0': 1.0, '331161.0': 1.0, '10330948.0': 1.0, '70330945.0': 0.9999, '20331198.0': 1.0, '40452575.0': 1.0, '330982.0': 1.0}"
10331194.0,3.0,0.6666666666666666,0.3333333333333333,"{'70331186.0': 4.0, '20331198.0': 1.0, '20524677.0': 1.0, '60331200.0': 1.0, '60505511.0': 0.9999, '80362974.0': 1.0, '70514039.0': 1.0, '40497828.0': 1.0, '10385926.0': 1.0, '362746.0': 1.0, '10436978.0': 1.0, '307552.0': 1.0, '20451379.0': 1.0, '30263245.0': 1.0008, '90160211.0': 1.0, '514033.0': 1.0, '60331059.0': 1.0, '80331063.0': 1.0, '40331164.0': 1.0, '70246348.0': 0.9999, '20334314.0': 1.0, '50497818.0': 1.0, '90446148.0': 1.0, '10330948.0': 1.0, '30514036.0': 1.0, '10246308.0': 1.0, '70330945.0': 0.9999, '80436965.0': 1.0, '330982.0': 1.0, '10257306.0': 1.0}"
10333065.0,1.0,1.0,0.0,"{'70277957.0': 0.9996, '70534645.0': 1.0, '50518477.0': 1.0, '30263245.0': 1.0008, '214505.0': 0.9994, '257298.0': 1.0, '90256893.0': 0.9996, '80331930.0': 1.0002, '20214566.0': 1.0, '50518910.0': 1.0, '70214559.0': 0.9996, '90429771.0': 1.0, '70256931.0': 0.9999, '30277959.0': 1.0008, '60533057.0': 1.0, '50308196.0': 1.0, '30256891.0': 1.001, '20484817.0': 1.0}"
10338421.0,1.0,1.0,0.0,"{'10205614.0': 1.0, '10205483.0': 1.0, '10301960.0': 1.0, '70205480.0': 1.0, '60335199.0': 1.0, '90205498.0': 1.0, '90285032.0': 1.0, '80205535.0': 1.0, '30212562.0': 1.0, '80213432.0': 1.0, '212554.0': 1.0, '205662.0': 1.0, '70285028.0': 1.0, '30205496.0': 1.0, '30238859.0': 1.0, '20359229.0': 1.0, '20285040.0': 1.0, '40205599.0': 0.9999, '20204652.0': 1.0, '30312236.0': 1.0, '285036.0': 1.0, '10311539.0': 1.0, '80208261.0': 1.0, '50205495.0': 1.0, '70213569.0': 1.0, '90205484.0': 1.0, '205501.0': 1.0, '205493.0': 1.0, '4375085.0': 1.0, '60205485.0': 1.0, '80398058.0': 1.0, '80524882.0': 0.9999, '10205633.0': 1.0, '50238858.0': 1.0, '30205613.0': 1.0, '40234436.0': 1.0, '20297279.0': 1.0, '60285024.0': 1.0, '30261307.0': 1.0, '80519946.0': 1.0, '50285034.0': 1.0, '40204651.0': 1.0}"
10339171.0,2.0,0.5,0.5,"{'461379.0': 0.9999, '60280205.0': 1.0, '20482494.0': 1.0, '502105.0': 1.0, '80502111.0': 1.0, '40482515.0': 1.0, '20476346.0': 0.9999, '20393247.0': 1.0, '80393249.0': 1.0, '80089239.0': 0.9999, '20440362.0': 1.0, '10502379.0': 1.0, '30466224.0': 1.0, '20549668.0': 1.0, '60476354.0': 1.0, '30393497.0': 1.0, '80236103.0': 1.0, '90460573.0': 1.0, '70177255.0': 1.0, '90066708.0': 1.0, '40243214.0': 1.0, '60357247.0': 1.0, '80461380.0': 1.0, '50516063.0': 1.0}"
10357004.0,4.0,1.0,0.0,"{'214505.0': 9.0003, '30277959.0': 9.0018, '40256895.0': 3.9996, '10257306.0': 4.0, '10246308.0': 4.0, '60442383.0': 3.9996, '70214559.0': 4.0008, '90256893.0': 4.0008, '70277957.0': 3.9984, '30263245.0': 3.9996, '30256891.0': 3.9988, '20423602.0': 1.0, '20214566.0': 1.0, '70214564.0': 1.0, '228705.0': 1.0, '80410055.0': 1.0, '30214504.0': 1.0003, '246417.0': 1.0, '70346932.0': 1.0, '70256931.0': 0.9999, '90277961.0': 1.0003, '10368489.0': 0.9999, '20207410.0': 1.0002, '50356187.0': 1.0, '50330606.0': 1.0, '80331930.0': 1.0002, '60529084.0': 1.0, '10486732.0': 1.0, '50214560.0': 1.0, '70246683.0': 1.0, '80214568.0': 1.0002, '10446883.0': 0.9999, '30246722.0': 0.9999, '40480856.0': 1.0}"
10365419.0,1.0,0.0,1.0,"{'30483148.0': 1.0, '60400000.0': 1.0, '30479740.0': 1.0}"
10365928.0,1.0,1.0,0.0,"{'30366007.0': 1.0, '30430536.0': 1.0, '426282.0': 1.0, '392461.0': 1.0, '60365855.0': 1.0, '80430534.0': 1.0, '30392469.0': 1.0, '50391421.0': 1.0}"
10368489.0,3.0,1.0,0.0,"{'70214559.0': 9.0, '70346932.0': 9.0, '214505.0': 9.0003, '10446883.0': 4.0002, '60529084.0': 4.0, '30256891.0': 3.9988, '70277957.0': 3.9984, '90256893.0': 4.0008, '80331930.0': 3.9996, '20214566.0': 4.0, '30277959.0': 3.9996, '50335618.0': 1.0, '70529088.0': 1.0, '10357004.0': 1.0, '30246722.0': 0.9999, '40480856.0': 1.0, '10486732.0': 1.0, '20423602.0': 1.0, '60342656.0': 1.0, '70214564.0': 1.0, '228705.0': 1.0, '20246360.0': 0.9999, '60442383.0': 1.0002, '10246308.0': 1.0, '10446557.0': 1.0, '10257306.0': 1.0, '20519888.0': 1.0, '80534372.0': 1.0, '40256895.0': 0.9999, '20329195.0': 1.0, '10529086.0': 1.0, '20207410.0': 1.0002, '70246386.0': 1.0, '50356187.0': 1.0, '30263245.0': 1.0008, '20320802.0': 1.0}"
10378445.0,1.0,1.0,0.0,"{'90282180.0': 1.0, '90190524.0': 1.0, '50378410.0': 1.0, '10408683.0': 1.0, '30072255.0': 1.0, '30277959.0': 1.0008, '70214559.0': 0.9996, '30388759.0': 1.0, '10246308.0': 1.0, '90256893.0': 0.9996, '214505.0': 0.9994}"
10381909.0,1.0,1.0,0.0,"{'50456554.0': 1.0, '40399998.0': 1.0, '90124534.0': 0.9999, '80429408.0': 1.0, '50219893.0': 1.0, '60381898.0': 1.0, '40442195.0': 1.0, '60454026.0': 1.0, '30217135.0': 1.0, '70420936.0': 1.0, '30217159.0': 1.0, '50278726.0': 0.9999, '50486650.0': 1.0, '50498889.0': 1.0, '20219936.0': 1.0, '50359195.0': 1.0, '60217228.0': 1.0, '521948.0': 1.0, '359206.0': 1.0}"
10385926.0,1.0,1.0,0.0,"{'70331186.0': 1.0, '307552.0': 1.0, '30263245.0': 1.0008, '330982.0': 1.0, '514033.0': 1.0, '60331059.0': 1.0, '80331063.0': 1.0, '40331164.0': 1.0, '20334314.0': 1.0, '50497818.0': 1.0, '10331194.0': 0.9999, '10330948.0': 1.0, '30514036.0': 1.0, '10246308.0': 1.0, '70330945.0': 0.9999, '10257306.0': 1.0, '20331198.0': 1.0, '40497828.0': 1.0, '70514039.0': 1.0, '60505511.0': 0.9999, '60331200.0': 1.0, '20524677.0': 1.0}"
10385950.0,1.0,0.0,1.0,"{'80480393.0': 1.0, '10311308.0': 1.0, '30179435.0': 1.0}"
10391772.0,2.0,1.0,0.0,"{'40391836.0': 4.0, '40510306.0': 4.0, '50396094.0': 4.0, '40456286.0': 4.0, '50494141.0': 4.0, '30391766.0': 4.0, '90511105.0': 4.0002, '510308.0': 4.0, '70510300.0': 4.0, '90391853.0': 4.0, '10510299.0': 4.0002, '60518486.0': 4.0, '60409294.0': 4.0, '30409295.0': 4.0, '60396121.0': 4.0002, '445332.0': 4.0}"
10401931.0,1.0,0.0,1.0,"{'10443974.0': 1.0002, '90301555.0': 1.0}"
10408683.0,1.0,1.0,0.0,"{'90282180.0': 1.0, '90190524.0': 1.0, '50378410.0': 1.0, '10378445.0': 1.0, '30072255.0': 1.0, '30277959.0': 1.0008, '70214559.0': 0.9996, '30388759.0': 1.0, '10246308.0': 1.0, '214505.0': 0.9994, '90256893.0': 0.9996}"
10409932.0,1.0,1.0,0.0,"{'40217955.0': 1.0, '20278167.0': 0.9999, '20275814.0': 1.0}"
10423886.0,2.0,1.0,0.0,"{'50263838.0': 1.0, '50275558.0': 1.0, '275674.0': 1.0, '30472927.0': 1.0, '20245959.0': 1.0, '30341111.0': 1.0, '431151.0': 1.0, '40263848.0': 1.0, '30291658.0': 1.0, '295530.0': 1.0, '10244743.0': 1.0, '80261258.0': 1.0, '80215332.0': 1.0, '20485572.0': 1.0}"
10429973.0,1.0,0.0,1.0,"{'60403602.0': 1.0, '428549.0': 1.0002, '60474425.0': 1.0, '30238543.0': 1.0, '10308198.0': 1.0, '80214549.0': 0.9999}"
10436959.0,1.0,0.0,1.0,"{'50444783.0': 1.0, '90466155.0': 1.0, '90440764.0': 1.0, '440768.0': 1.0}"
10436978.0,1.0,1.0,0.0,"{'362746.0': 1.0, '90160211.0': 1.0, '80362974.0': 1.0, '90446148.0': 1.0, '80436965.0': 1.0, '10331194.0': 0.9999, '20451379.0': 1.0}"
10442385.0,1.0,0.0,0.0,"{'20214571.0': 1.0, '30214504.0': 1.0003, '20257315.0': 1.0, '40256895.0': 0.9999, '90277961.0': 1.0003, '80214568.0': 1.0002, '30277959.0': 1.0008, '30263245.0': 1.0008, '10301125.0': 1.0}"
10443974.0,6.0,0.1666666666666666,0.8333333333333334,"{'324518.0': 4.0, '10401931.0': 1.0, '30324507.0': 1.0, '20293568.0': 1.0, '10477935.0': 1.0, '50324511.0': 1.0, '40217955.0': 1.0, '80275887.0': 1.0003, '20275814.0': 1.0, '30493350.0': 1.0, '10486652.0': 1.0, '30219281.0': 1.0, '461379.0': 0.9999, '40499002.0': 1.0, '90301555.0': 1.0, '10492455.0': 1.0, '20461378.0': 1.0, '60395876.0': 1.0}"
